74,12/15/2022-15:34:44,41,7,7,7,6,7,6,5,4,4,1e1a36e4-7c8c-11ed-a256-cb1082eb2227
75,12/15/2022-15:34:58,84,1,1,4,4,3,5,6,5,6,fe68d9b2-7c8c-11ed-a256-cb1082eb2227
76,12/15/2022-15:35:00,2,1,1,3,4,3,6,5,5,4,1e1a36e4-7c8c-11ed-a256-cb1082eb2227
77,12/15/2022-15:35:02,11,1,1,4,3,2,4,3,2,4,381d9da0-7c8d-11ed-a256-cb1082eb2227
78,12/15/2022-15:35:16,56,7,7,7,7,5,4,6,5,6,1e1a36e4-7c8c-11ed-a256-cb1082eb2227
79,12/15/2022-15:35:31,72,7,7,7,7,7,6,7,7,7,1e1a36e4-7c8c-11ed-a256-cb1082eb2227
80,12/15/2022-15:35:41,48,6,7,6,6,5,4,4,4,3,fe68d9b2-7c8c-11ed-a256-cb1082eb2227
81,12/15/2022-15:36:05,36,1,1,7,7,7,7,4,4,4,381d9da0-7c8d-11ed-a256-cb1082eb2227
82,12/15/2022-15:36:20,104,1,1,4,3,2,6,3,4,3,fe68d9b2-7c8c-11ed-a256-cb1082eb2227
83,12/15/2022-15:36:37,49,7,7,3,2,2,2,3,4,3,381d9da0-7c8d-11ed-a256-cb1082eb2227
84,12/15/2022-15:37:03,96,1,1,3,3,3,4,4,5,4,fe68d9b2-7c8c-11ed-a256-cb1082eb2227
85,12/15/2022-15:37:32,84,1,1,6,5,5,4,6,6,6,381d9da0-7c8d-11ed-a256-cb1082eb2227
86,12/15/2022-15:37:46,62,6,7,5,5,6,6,4,4,4,fe68d9b2-7c8c-11ed-a256-cb1082eb2227
87,12/15/2022-15:38:01,89,1,2,3,3,4,6,3,3,3,230786b4-7c8e-11ed-a256-cb1082eb2227
88,12/15/2022-15:38:16,48,7,7,7,7,5,5,4,4,4,381d9da0-7c8d-11ed-a256-cb1082eb2227
89,12/15/2022-15:38:31,43,7,7,6,5,5,5,4,4,4,fe68d9b2-7c8c-11ed-a256-cb1082eb2227
90,12/15/2022-15:38:50,65,7,7,7,7,7,7,4,4,4,230786b4-7c8e-11ed-a256-cb1082eb2227
91,12/15/2022-15:38:53,104,1,1,6,5,5,4,5,6,5,381d9da0-7c8d-11ed-a256-cb1082eb2227
92,12/15/2022-15:39:31,63,5,5,2,3,3,3,3,4,3,fe68d9b2-7c8c-11ed-a256-cb1082eb2227
93,12/15/2022-15:39:47,96,1,1,3,3,3,3,3,4,4,381d9da0-7c8d-11ed-a256-cb1082eb2227
94,12/15/2022-15:40:07,89,1,3,4,3,3,4,3,3,3,9abc5c52-7c8e-11ed-a256-cb1082eb2227
95,12/15/2022-15:40:12,62,7,7,7,6,6,5,4,3,3,381d9da0-7c8d-11ed-a256-cb1082eb2227
96,12/15/2022-15:40:24,53,7,7,7,6,6,6,4,4,4,fe68d9b2-7c8c-11ed-a256-cb1082eb2227
97,12/15/2022-15:40:43,43,7,7,7,7,6,6,4,2,4,381d9da0-7c8d-11ed-a256-cb1082eb2227
98,12/15/2022-15:41:03,72,6,6,5,5,4,6,4,3,4,fe68d9b2-7c8c-11ed-a256-cb1082eb2227
99,12/15/2022-15:41:10,65,7,7,5,5,5,6,4,3,4,9abc5c52-7c8e-11ed-a256-cb1082eb2227
100,12/15/2022-15:41:23,63,4,4,1,1,1,1,2,4,2,381d9da0-7c8d-11ed-a256-cb1082eb2227
101,12/15/2022-15:41:57,17,3,5,5,5,5,5,5,5,5,9abc5c52-7c8e-11ed-a256-cb1082eb2227
102,12/15/2022-15:42:00,25,2,2,4,5,5,4,3,3,4,fe68d9b2-7c8c-11ed-a256-cb1082eb2227
103,12/15/2022-15:42:04,53,5,5,3,3,3,4,5,4,5,381d9da0-7c8d-11ed-a256-cb1082eb2227
104,12/15/2022-15:42:38,98,1,3,3,3,3,4,4,4,4,9abc5c52-7c8e-11ed-a256-cb1082eb2227
105,12/15/2022-15:42:39,18,1,1,2,2,2,3,3,4,3,fe68d9b2-7c8c-11ed-a256-cb1082eb2227
106,12/15/2022-15:42:48,72,5,6,5,5,6,6,5,4,4,381d9da0-7c8d-11ed-a256-cb1082eb2227
107,12/15/2022-15:43:08,44,7,7,5,5,5,6,4,4,5,9abc5c52-7c8e-11ed-a256-cb1082eb2227
108,12/15/2022-15:43:31,108,1,1,3,4,3,5,6,7,6,fe68d9b2-7c8c-11ed-a256-cb1082eb2227
109,12/15/2022-15:43:35,45,7,7,5,4,3,4,4,4,3,9abc5c52-7c8e-11ed-a256-cb1082eb2227
110,12/15/2022-15:43:38,21,1,7,7,6,6,7,4,3,3,abaecccc-7c8c-11ed-a256-cb1082eb2227
111,12/15/2022-15:43:46,25,1,1,5,6,4,6,4,4,4,381d9da0-7c8d-11ed-a256-cb1082eb2227
112,12/15/2022-15:44:12,18,1,1,2,2,2,3,3,4,3,381d9da0-7c8d-11ed-a256-cb1082eb2227
113,12/15/2022-15:44:23,25,5,6,5,4,4,5,3,3,3,9abc5c52-7c8e-11ed-a256-cb1082eb2227
114,12/15/2022-15:44:30,88,1,7,3,1,3,4,6,5,5,abaecccc-7c8c-11ed-a256-cb1082eb2227
115,12/15/2022-15:44:37,78,3,1,5,5,4,5,4,4,4,fe68d9b2-7c8c-11ed-a256-cb1082eb2227
116,12/15/2022-15:44:48,108,1,1,6,6,5,4,7,6,7,381d9da0-7c8d-11ed-a256-cb1082eb2227
117,12/15/2022-15:45:00,11,1,7,2,1,2,3,1,3,2,abaecccc-7c8c-11ed-a256-cb1082eb2227
118,12/15/2022-15:45:00,37,6,6,5,3,5,5,5,5,5,9abc5c52-7c8e-11ed-a256-cb1082eb2227
119,12/15/2022-15:45:22,78,1,1,6,6,5,5,7,5,7,381d9da0-7c8d-11ed-a256-cb1082eb2227
120,12/15/2022-15:45:33,56,7,7,5,6,5,4,5,4,3,9abc5c52-7c8e-11ed-a256-cb1082eb2227
121,12/15/2022-15:45:43,56,6,6,6,6,4,5,4,5,4,fe68d9b2-7c8c-11ed-a256-cb1082eb2227
122,12/15/2022-15:46:08,71,7,7,6,6,5,5,3,3,3,9abc5c52-7c8e-11ed-a256-cb1082eb2227
123,12/15/2022-15:46:10,19,1,1,4,4,2,5,4,4,4,fe68d9b2-7c8c-11ed-a256-cb1082eb2227
124,12/15/2022-15:46:36,66,7,7,6,6,3,5,3,3,5,9abc5c52-7c8e-11ed-a256-cb1082eb2227
125,12/15/2022-15:46:57,28,1,1,3,3,2,5,4,5,4,fe68d9b2-7c8c-11ed-a256-cb1082eb2227
126,12/15/2022-15:47:05,19,2,2,5,3,3,3,4,4,5,9abc5c52-7c8e-11ed-a256-cb1082eb2227
127,12/15/2022-15:47:26,87,1,1,3,3,2,4,4,5,2,fe68d9b2-7c8c-11ed-a256-cb1082eb2227
128,12/15/2022-15:47:53,101,1,2,3,5,5,4,7,6,7,9abc5c52-7c8e-11ed-a256-cb1082eb2227
129,12/15/2022-15:48:12,29,4,3,4,3,3,5,4,2,4,fe68d9b2-7c8c-11ed-a256-cb1082eb2227
130,12/15/2022-15:48:17,68,7,7,3,5,3,6,4,4,4,9abc5c52-7c8e-11ed-a256-cb1082eb2227
131,12/15/2022-15:48:51,7,3,3,5,5,5,5,3,3,3,9abc5c52-7c8e-11ed-a256-cb1082eb2227
132,12/15/2022-15:49:26,26,5,5,5,5,5,5,5,3,5,9abc5c52-7c8e-11ed-a256-cb1082eb2227
133,12/15/2022-15:50:07,99,2,3,4,3,5,5,5,4,5,9abc5c52-7c8e-11ed-a256-cb1082eb2227
134,12/15/2022-15:50:42,97,2,3,5,3,3,3,5,5,5,9abc5c52-7c8e-11ed-a256-cb1082eb2227
135,12/15/2022-15:51:26,15,6,5,5,5,5,5,5,3,3,9abc5c52-7c8e-11ed-a256-cb1082eb2227
136,12/15/2022-15:51:32,89,1,7,7,7,7,4,5,5,5,417b405c-7c90-11ed-a256-cb1082eb2227
137,12/15/2022-15:51:53,65,7,7,7,7,4,4,4,4,4,417b405c-7c90-11ed-a256-cb1082eb2227
138,12/15/2022-15:51:59,3,6,6,6,6,3,5,3,4,5,9abc5c52-7c8e-11ed-a256-cb1082eb2227
139,12/15/2022-15:52:43,74,1,2,5,5,3,4,4,3,4,9abc5c52-7c8e-11ed-a256-cb1082eb2227
140,12/15/2022-15:53:11,31,5,6,3,3,3,3,3,3,3,9abc5c52-7c8e-11ed-a256-cb1082eb2227
141,12/15/2022-15:53:50,63,7,7,6,5,3,3,4,3,4,9abc5c52-7c8e-11ed-a256-cb1082eb2227
142,12/15/2022-15:54:12,64,6,7,6,5,5,4,5,6,5,9abc5c52-7c8e-11ed-a256-cb1082eb2227
143,12/15/2022-15:54:44,75,2,3,3,3,3,5,4,3,3,9abc5c52-7c8e-11ed-a256-cb1082eb2227
144,12/15/2022-15:55:02,36,1,7,6,5,2,3,1,3,2,abaecccc-7c8c-11ed-a256-cb1082eb2227
145,12/15/2022-15:55:25,49,7,7,1,1,1,1,1,3,1,abaecccc-7c8c-11ed-a256-cb1082eb2227
146,12/15/2022-15:56:00,84,1,7,5,6,4,4,7,7,7,abaecccc-7c8c-11ed-a256-cb1082eb2227
147,12/15/2022-15:56:24,48,7,7,7,7,4,7,5,4,4,abaecccc-7c8c-11ed-a256-cb1082eb2227
148,12/15/2022-15:58:01,104,1,7,2,2,2,3,4,6,4,abaecccc-7c8c-11ed-a256-cb1082eb2227
149,12/15/2022-15:58:31,96,1,1,4,4,3,7,4,4,4,abaecccc-7c8c-11ed-a256-cb1082eb2227
150,12/15/2022-15:58:54,62,7,7,6,6,6,6,4,4,2,abaecccc-7c8c-11ed-a256-cb1082eb2227
151,12/15/2022-15:59:47,43,7,7,7,7,7,7,4,4,4,abaecccc-7c8c-11ed-a256-cb1082eb2227
152,12/15/2022-16:00:13,63,7,7,3,3,3,4,4,3,3,abaecccc-7c8c-11ed-a256-cb1082eb2227
153,12/15/2022-16:02:18,53,7,7,7,5,5,5,4,4,4,abaecccc-7c8c-11ed-a256-cb1082eb2227
154,12/15/2022-16:02:38,72,7,7,7,7,7,7,4,4,4,abaecccc-7c8c-11ed-a256-cb1082eb2227
155,12/15/2022-16:03:20,25,1,3,4,3,4,3,4,3,3,abaecccc-7c8c-11ed-a256-cb1082eb2227
156,12/15/2022-16:03:49,18,1,7,4,5,4,5,7,7,5,abaecccc-7c8c-11ed-a256-cb1082eb2227
157,12/15/2022-16:04:30,108,1,7,6,5,7,5,5,6,6,abaecccc-7c8c-11ed-a256-cb1082eb2227
158,12/15/2022-16:05:11,78,1,7,5,4,4,3,7,6,6,abaecccc-7c8c-11ed-a256-cb1082eb2227
159,12/15/2022-16:06:10,56,7,7,3,2,2,3,4,4,2,abaecccc-7c8c-11ed-a256-cb1082eb2227
160,12/15/2022-16:06:45,19,1,1,4,4,4,4,6,5,5,abaecccc-7c8c-11ed-a256-cb1082eb2227
161,12/15/2022-16:07:43,28,1,1,7,7,7,7,7,7,6,abaecccc-7c8c-11ed-a256-cb1082eb2227
162,12/15/2022-16:08:03,87,1,1,3,2,3,4,6,7,4,abaecccc-7c8c-11ed-a256-cb1082eb2227
163,12/15/2022-16:08:21,29,1,7,2,2,1,2,2,1,1,abaecccc-7c8c-11ed-a256-cb1082eb2227
164,12/15/2022-16:18:26,89,1,5,4,6,4,4,3,3,3,fbd17b12-7c93-11ed-a256-cb1082eb2227
165,12/15/2022-16:19:02,65,7,7,7,7,4,4,4,4,4,fbd17b12-7c93-11ed-a256-cb1082eb2227
166,12/15/2022-16:19:44,17,3,6,7,7,4,4,4,4,4,fbd17b12-7c93-11ed-a256-cb1082eb2227
167,12/15/2022-16:21:27,98,1,1,3,7,4,4,4,4,4,fbd17b12-7c93-11ed-a256-cb1082eb2227
168,12/15/2022-16:22:04,44,7,7,7,7,7,6,3,3,3,fbd17b12-7c93-11ed-a256-cb1082eb2227
169,12/15/2022-16:22:39,45,7,7,7,7,6,7,4,4,4,fbd17b12-7c93-11ed-a256-cb1082eb2227
170,12/15/2022-16:23:29,25,1,6,3,3,3,3,3,3,2,fbd17b12-7c93-11ed-a256-cb1082eb2227
171,12/15/2022-16:24:15,37,1,6,7,4,4,5,5,5,5,fbd17b12-7c93-11ed-a256-cb1082eb2227
172,12/15/2022-16:24:44,56,7,7,7,7,4,4,5,5,5,fbd17b12-7c93-11ed-a256-cb1082eb2227
173,12/15/2022-16:25:28,71,7,7,7,6,4,4,3,3,3,fbd17b12-7c93-11ed-a256-cb1082eb2227
174,12/15/2022-16:25:58,66,7,7,7,7,3,4,4,4,4,fbd17b12-7c93-11ed-a256-cb1082eb2227
175,12/15/2022-16:26:51,19,1,7,2,3,2,3,4,4,4,fbd17b12-7c93-11ed-a256-cb1082eb2227
176,12/15/2022-16:27:42,101,1,1,1,1,4,4,6,7,7,fbd17b12-7c93-11ed-a256-cb1082eb2227
177,12/15/2022-16:28:12,68,7,7,7,7,3,3,3,3,4,fbd17b12-7c93-11ed-a256-cb1082eb2227
178,12/15/2022-16:28:46,7,1,6,6,6,4,4,4,4,4,fbd17b12-7c93-11ed-a256-cb1082eb2227
179,12/15/2022-16:29:37,26,1,6,4,7,7,7,4,4,3,fbd17b12-7c93-11ed-a256-cb1082eb2227
180,12/15/2022-16:30:12,99,1,7,3,3,3,4,4,3,3,fbd17b12-7c93-11ed-a256-cb1082eb2227
181,12/15/2022-16:30:45,97,1,7,3,7,4,3,7,7,7,fbd17b12-7c93-11ed-a256-cb1082eb2227
182,12/15/2022-16:31:19,15,1,7,2,3,2,4,4,4,3,fbd17b12-7c93-11ed-a256-cb1082eb2227
183,12/15/2022-16:31:44,3,1,7,7,7,3,4,4,4,4,fbd17b12-7c93-11ed-a256-cb1082eb2227
184,12/15/2022-16:32:23,106,1,1,3,3,3,4,4,4,3,e8854d0c-7c95-11ed-a256-cb1082eb2227
185,12/15/2022-16:33:12,32,3,4,6,6,6,6,4,4,4,e8854d0c-7c95-11ed-a256-cb1082eb2227
186,12/15/2022-16:34:11,80,1,1,5,4,5,4,3,5,3,e8854d0c-7c95-11ed-a256-cb1082eb2227
187,12/15/2022-16:36:03,18,1,2,3,3,3,5,4,4,3,e8854d0c-7c95-11ed-a256-cb1082eb2227
188,12/15/2022-16:37:00,59,7,7,6,6,6,7,5,3,3,e8854d0c-7c95-11ed-a256-cb1082eb2227
189,12/15/2022-16:37:33,84,1,1,6,7,7,6,7,6,6,e8854d0c-7c95-11ed-a256-cb1082eb2227
190,12/15/2022-16:38:00,68,6,2,1,1,1,1,2,2,1,e8854d0c-7c95-11ed-a256-cb1082eb2227
191,12/15/2022-16:39:00,16,3,1,3,5,5,5,5,5,3,e8854d0c-7c95-11ed-a256-cb1082eb2227
192,12/15/2022-16:39:42,6,6,6,1,1,1,3,1,1,1,e8854d0c-7c95-11ed-a256-cb1082eb2227
193,12/15/2022-16:40:43,60,6,6,2,2,3,4,4,3,3,e8854d0c-7c95-11ed-a256-cb1082eb2227
194,12/15/2022-16:41:21,76,1,1,4,5,7,6,6,6,7,e8854d0c-7c95-11ed-a256-cb1082eb2227
195,12/15/2022-16:41:46,69,6,6,1,1,1,1,2,1,3,e8854d0c-7c95-11ed-a256-cb1082eb2227
196,12/15/2022-16:43:48,106,1,1,5,6,5,5,7,6,5,8ece12d8-7c97-11ed-a256-cb1082eb2227
197,12/15/2022-16:44:20,32,1,1,5,4,5,5,3,3,3,8ece12d8-7c97-11ed-a256-cb1082eb2227
198,12/15/2022-16:44:55,80,1,1,6,5,4,6,5,4,4,8ece12d8-7c97-11ed-a256-cb1082eb2227
199,12/15/2022-16:45:25,18,1,1,3,4,4,6,6,5,4,8ece12d8-7c97-11ed-a256-cb1082eb2227
200,12/15/2022-16:45:59,59,3,5,6,6,5,7,6,4,5,8ece12d8-7c97-11ed-a256-cb1082eb2227
201,12/15/2022-16:46:19,84,1,1,7,7,7,7,7,7,6,8ece12d8-7c97-11ed-a256-cb1082eb2227
202,12/15/2022-16:46:57,68,5,5,5,4,6,5,5,4,4,8ece12d8-7c97-11ed-a256-cb1082eb2227
203,12/15/2022-16:47:25,16,1,1,4,5,6,5,5,4,5,8ece12d8-7c97-11ed-a256-cb1082eb2227
204,12/15/2022-16:48:04,6,1,1,3,5,4,5,3,2,2,8ece12d8-7c97-11ed-a256-cb1082eb2227
205,12/15/2022-16:50:59,60,5,5,6,6,6,6,5,4,5,8ece12d8-7c97-11ed-a256-cb1082eb2227
206,12/15/2022-16:51:50,76,1,1,5,5,5,6,5,4,3,8ece12d8-7c97-11ed-a256-cb1082eb2227
207,12/15/2022-16:52:19,69,5,6,3,3,2,4,3,4,2,8ece12d8-7c97-11ed-a256-cb1082eb2227
208,12/15/2022-16:53:09,104,1,1,6,6,6,7,6,5,5,8ece12d8-7c97-11ed-a256-cb1082eb2227
209,12/15/2022-16:53:35,98,1,1,6,5,7,7,5,4,5,8ece12d8-7c97-11ed-a256-cb1082eb2227
210,12/15/2022-16:54:02,27,3,5,3,2,3,5,3,3,2,8ece12d8-7c97-11ed-a256-cb1082eb2227
211,12/15/2022-16:54:29,23,3,6,4,4,5,3,4,5,5,8ece12d8-7c97-11ed-a256-cb1082eb2227
212,12/15/2022-16:54:45,87,1,1,7,7,7,7,7,7,6,8ece12d8-7c97-11ed-a256-cb1082eb2227
213,12/15/2022-16:55:37,12,3,5,6,5,5,6,5,4,4,8ece12d8-7c97-11ed-a256-cb1082eb2227
214,12/15/2022-16:56:16,108,1,1,5,6,7,6,7,7,7,8ece12d8-7c97-11ed-a256-cb1082eb2227
215,12/15/2022-16:57:29,74,1,1,5,6,7,6,5,3,5,8ece12d8-7c97-11ed-a256-cb1082eb2227
216,12/15/2022-18:09:54,42,7,7,7,4,6,7,6,5,3,8025f4e2-7ca3-11ed-a256-cb1082eb2227
217,12/15/2022-18:10:32,65,7,7,7,7,6,7,4,3,2,8025f4e2-7ca3-11ed-a256-cb1082eb2227
218,12/15/2022-18:11:16,64,7,7,7,7,6,7,5,4,4,8025f4e2-7ca3-11ed-a256-cb1082eb2227
219,12/15/2022-18:12:16,85,1,1,4,4,6,5,7,5,6,8025f4e2-7ca3-11ed-a256-cb1082eb2227
220,12/15/2022-18:13:26,60,7,7,7,7,7,7,4,3,5,8025f4e2-7ca3-11ed-a256-cb1082eb2227
221,12/15/2022-18:14:43,7,1,1,1,4,5,5,4,2,4,8025f4e2-7ca3-11ed-a256-cb1082eb2227
222,12/15/2022-18:15:55,107,1,1,4,4,6,6,7,6,6,8025f4e2-7ca3-11ed-a256-cb1082eb2227
223,12/15/2022-18:16:31,5,1,1,4,4,2,2,1,1,1,8025f4e2-7ca3-11ed-a256-cb1082eb2227
